ID	symbol	lfc	p
ENSMUSG00000001750	ENSMUSG00000001750	Tcirg1	-0.065237466323928	0.534703928070699
ENSMUSG00000001751	ENSMUSG00000001751	Naglu	0.0204731988822725	0.918874670628231
ENSMUSG00000001755	ENSMUSG00000001755	Coasy	0.155354836003363	0.101922471018002
ENSMUSG00000001761	ENSMUSG00000001761	Smo	0.324172098108675	0.00679996786633876
ENSMUSG00000001763	ENSMUSG00000001763	Tspan33	0.442231365862526	0.0862465001940258
ENSMUSG00000001767	ENSMUSG00000001767	Crnkl1	-0.0503508624804987	0.610951606188376
ENSMUSG00000001768	ENSMUSG00000001768	Rin2	1.20536098438612	5.0678817596752e-06
ENSMUSG00000001773	ENSMUSG00000001773	Folh1	0	1
ENSMUSG00000001774	ENSMUSG00000001774	Chordc1	-0.151215032177111	0.158346770540374
ENSMUSG00000001783	ENSMUSG00000001783	Rtcb	0.164508812308052	0.109505390977748
ENSMUSG00000001785	ENSMUSG00000001785	Pwp1	0.279330914740277	0.010471828918682
ENSMUSG00000001786	ENSMUSG00000001786	Fbxo7	0.028549504103665	0.824051318443933
ENSMUSG00000001794	ENSMUSG00000001794	Capns1	0.744686440154155	0.00277708953665382
ENSMUSG00000001802	ENSMUSG00000001802	Lrp3	-0.286055214041611	0.0497574331791181
ENSMUSG00000001804	ENSMUSG00000001804	Dsg4	0	1
ENSMUSG00000001815	ENSMUSG00000001815	Evx2	0	1
ENSMUSG00000001819	ENSMUSG00000001819	Hoxd13	0	1
ENSMUSG00000001823	ENSMUSG00000001823	Hoxd12	0	1
ENSMUSG00000001827	ENSMUSG00000001827	Folr1	0	1
ENSMUSG00000001829	ENSMUSG00000001829	Clpb	-0.168957721962388	0.123284996864466
ENSMUSG00000001833	ENSMUSG00000001833	Sept7	-0.0716225313796959	0.466479614892874
ENSMUSG00000001844	ENSMUSG00000001844	Zdhhc4	-0.139520847720379	0.191115738126716
ENSMUSG00000001847	ENSMUSG00000001847	Rac1	0.211620812719785	0.0592972359512155
ENSMUSG00000001855	ENSMUSG00000001855	Nup214	0.0774682967345852	0.448585737508873
ENSMUSG00000001864	ENSMUSG00000001864	Aif1l	-4.07269400079883	7.48133421884401e-09
ENSMUSG00000001865	ENSMUSG00000001865	Cpa3	-0.204834842510675	0.276796978289578
ENSMUSG00000001870	ENSMUSG00000001870	Ltbp1	0.880166898136924	0.00142788100462544
ENSMUSG00000001891	ENSMUSG00000001891	Ugp2	-0.0601744817721787	0.600008405314928
ENSMUSG00000001901	ENSMUSG00000001901	Kcnh6	-2.10855464038075	0.0137949993740881
ENSMUSG00000001909	ENSMUSG00000001909	Trmt1	0.353446996717412	0.00211773275020506
ENSMUSG00000001910	ENSMUSG00000001910	Nacc1	-0.0718256030901579	0.464984598821491
ENSMUSG00000001911	ENSMUSG00000001911	Nfix	-0.028895990107916	0.82947382460275
ENSMUSG00000001918	ENSMUSG00000001918	Slc1a5	0.155404612411258	0.278896731065435
ENSMUSG00000001924	ENSMUSG00000001924	Uba1	-0.156077694113283	0.119548504760027
ENSMUSG00000001930	ENSMUSG00000001930	Vwf	0.189965110428559	0.159858774218782
ENSMUSG00000001942	ENSMUSG00000001942	Siae	0.21661204770248	0.171765294177748
ENSMUSG00000001943	ENSMUSG00000001943	Vsig2	-0.381726790097425	0.0929055152198219
ENSMUSG00000001946	ENSMUSG00000001946	Esam	-0.124025020984429	0.340102165708811
ENSMUSG00000001948	ENSMUSG00000001948	Spa17	-0.737577346264883	0.0998665521417862
ENSMUSG00000001962	ENSMUSG00000001962	Fam50a	-0.326168348670326	0.00907997249915045
ENSMUSG00000001964	ENSMUSG00000001964	Emd	-0.0797930511638528	0.449037576832733
ENSMUSG00000001983	ENSMUSG00000001983	Taco1	0.149130626130801	0.30952800288446
ENSMUSG00000001985	ENSMUSG00000001985	Grik3	-0.475705963546517	0.0455092965953648
ENSMUSG00000001986	ENSMUSG00000001986	Gria3	-0.289554092792448	0.0365762778578684
ENSMUSG00000001988	ENSMUSG00000001988	Npas1	0	1
ENSMUSG00000001995	ENSMUSG00000001995	Sipa1l2	0.266210234527541	0.0493611815141768
ENSMUSG00000001998	ENSMUSG00000001998	Ap4e1	0.241472835409127	0.206778017557113
ENSMUSG00000001999	ENSMUSG00000001999	Blvra	0.158227060623417	0.217595300624454
ENSMUSG00000002006	ENSMUSG00000002006	Pdzd4	-0.125239871518821	0.232895611217299
ENSMUSG00000002007	ENSMUSG00000002007	Srpk3	-0.896598655101027	0.000859366012068942
ENSMUSG00000002010	ENSMUSG00000002010	Idh3g	0.228286820652611	0.0304602846520564
ENSMUSG00000002012	ENSMUSG00000002012	Pnck	-0.192589095165071	0.408470589715462
ENSMUSG00000002014	ENSMUSG00000002014	Ssr4	-0.0603385299256116	0.62928161003844
ENSMUSG00000002015	ENSMUSG00000002015	Bcap31	-0.120767161397814	0.168355768995104
ENSMUSG00000002017	ENSMUSG00000002017	Fam98a	0.05910866161329	0.615753222228946
ENSMUSG00000002020	ENSMUSG00000002020	Ltbp2	0.162285129471528	0.57647668816857
ENSMUSG00000002028	ENSMUSG00000002028	Kmt2a	0.321329367644144	0.0347647220790054
ENSMUSG00000002031	ENSMUSG00000002031	Ift46	0.0177492066022527	0.879639305746939
ENSMUSG00000002032	ENSMUSG00000002032	Tmem25	-0.229433316412744	0.679724820844463
ENSMUSG00000002033	ENSMUSG00000002033	Cd3g	0.198074633055744	0.676681658931099
ENSMUSG00000002043	ENSMUSG00000002043	Trappc6a	-0.125496705578288	0.303025309156646
ENSMUSG00000002052	ENSMUSG00000002052	Supt6	-0.0514485594451574	0.664394700794197
ENSMUSG00000002055	ENSMUSG00000002055	Spag5	-0.0160752418497215	0.916238874519192
ENSMUSG00000002057	ENSMUSG00000002057	Foxn1	0.357117147522072	0.13773746096212
ENSMUSG00000002058	ENSMUSG00000002058	Unc119	0.161429816616948	0.371943524241935
ENSMUSG00000002059	ENSMUSG00000002059	Rab34	-0.232609712938826	0.0493611815141768
ENSMUSG00000002064	ENSMUSG00000002064	Sdf2	-0.724661702399388	7.72865102567935e-05
ENSMUSG00000002068	ENSMUSG00000002068	Ccne1	-0.144785198730623	0.144735337883475
ENSMUSG00000002076	ENSMUSG00000002076	Hsf2bp	-1.2651853348215	0.00114872967984477
ENSMUSG00000002083	ENSMUSG00000002083	Bbc3	0.064384332541542	0.721725195885023
ENSMUSG00000002100	ENSMUSG00000002100	Mybpc3	-1.02266865156088	0.0185414667914123
ENSMUSG00000002102	ENSMUSG00000002102	Psmc3	-0.287981955982464	0.00677473195258859
ENSMUSG00000002103	ENSMUSG00000002103	Acp2	0.135678103111828	0.203838338768134
ENSMUSG00000002104	ENSMUSG00000002104	Rapsn	-0.773499744582	0.000954497990865735
ENSMUSG00000002105	ENSMUSG00000002105	Slc39a13	-0.0948797421580758	0.321923878835611
ENSMUSG00000002107	ENSMUSG00000002107	Celf2	-0.030161154555449	0.86276440968849
ENSMUSG00000002108	ENSMUSG00000002108	Nr1h3	-0.0286024297238452	0.923946266960966
ENSMUSG00000002109	ENSMUSG00000002109	Ddb2	0.305391090340478	0.0361034269555975
ENSMUSG00000002111	ENSMUSG00000002111	Spi1	0.0480781264622537	0.878550890852226
ENSMUSG00000002129	ENSMUSG00000002129	Sf3a1	0.102886851865766	0.239870403415643
ENSMUSG00000002147	ENSMUSG00000002147	Stat6	0.142498820592932	0.338243226000791
ENSMUSG00000002190	ENSMUSG00000002190	Clgn	0	1
ENSMUSG00000002204	ENSMUSG00000002204	Napsa	0.148429523716482	0.642214827361702
ENSMUSG00000002205	ENSMUSG00000002205	Vrk3	0.129044264793339	0.217075001187478
ENSMUSG00000002210	ENSMUSG00000002210	Smg9	0.290749973711607	0.0272447197026822
ENSMUSG00000002221	ENSMUSG00000002221	Paxip1	0.017563836197808	0.877942292651909
ENSMUSG00000002222	ENSMUSG00000002222	Rmnd5a	-0.782145776240148	2.7583506104317e-05
ENSMUSG00000002227	ENSMUSG00000002227	Mov10	0.0801388867246089	0.661101892889594
ENSMUSG00000002228	ENSMUSG00000002228	Ppm1j	0.321371743525633	0.155564202053779
ENSMUSG00000002233	ENSMUSG00000002233	Rhoc	-0.0522870063494726	0.667049251152927
ENSMUSG00000002240	ENSMUSG00000002240	Prr27	0	1
ENSMUSG00000002249	ENSMUSG00000002249	Tead3	-0.640483524919141	0.000107103316928117
ENSMUSG00000002250	ENSMUSG00000002250	Ppard	0.0742212218203171	0.740816617384779
ENSMUSG00000002257	ENSMUSG00000002257	Def6	0.372570026681394	0.0118411584160815
ENSMUSG00000002265	ENSMUSG00000002265	Peg3	-0.0433149693889804	0.728130973325567
ENSMUSG00000002266	ENSMUSG00000002266	Zim1	-0.0451918393774643	0.73577084403543
ENSMUSG00000002274	ENSMUSG00000002274	Metrn	-0.362568409885871	0.108341805477258
ENSMUSG00000002279	ENSMUSG00000002279	Lmf1	0.2970707566409	0.0355497400314388
ENSMUSG00000002280	ENSMUSG00000002280	Narfl	-0.0359093957979945	0.806258837338459
ENSMUSG00000002289	ENSMUSG00000002289	Angptl4	0.0643399911291718	0.670659534486725
ENSMUSG00000002297	ENSMUSG00000002297	Dbf4	0.0227566285595759	0.832430886310223
ENSMUSG00000002307	ENSMUSG00000002307	Daxx	0.0185344244064167	0.865016534642907
ENSMUSG00000002308	ENSMUSG00000002308	Cd320	0.0838467032329851	0.490894456949887
ENSMUSG00000002319	ENSMUSG00000002319	Ipo4	0.228601964977269	0.025026335394126
ENSMUSG00000002320	ENSMUSG00000002320	Tm9sf1	-0.0683078128427018	0.43877179769364
ENSMUSG00000002324	ENSMUSG00000002324	Rec8	-3.1796421045095	1.1724249918363e-06
ENSMUSG00000002325	ENSMUSG00000002325	Irf9	0.326207750632909	0.00990578655042493
ENSMUSG00000002326	ENSMUSG00000002326	Gmpr2	0.0912900188754571	0.478001870425118
ENSMUSG00000002329	ENSMUSG00000002329	Mdp1	-0.189683958816337	0.0746515719842419
ENSMUSG00000002332	ENSMUSG00000002332	Dhrs1	-0.821090962013893	3.96846773981567e-05
ENSMUSG00000002341	ENSMUSG00000002341	Ncan	0	1
ENSMUSG00000002342	ENSMUSG00000002342	Tmem161a	0.0861816474051008	0.480088790919763
ENSMUSG00000002343	ENSMUSG00000002343	Armc6	-0.0953096024454957	0.444439968172833
ENSMUSG00000002345	ENSMUSG00000002345	Borcs8	-0.145617212006154	0.224073611722899
ENSMUSG00000002346	ENSMUSG00000002346	Slc25a42	0.340891599262974	0.0367686153683953
ENSMUSG00000002365	ENSMUSG00000002365	Snx9	-0.624265033063711	0.000186266591396278
ENSMUSG00000002372	ENSMUSG00000002372	Ranbp3	-0.0628822444699255	0.561299038658548
ENSMUSG00000002379	ENSMUSG00000002379	Ndufa11	-0.428045359024223	0.00264563928060035
ENSMUSG00000002384	ENSMUSG00000002384	Bmp8b	-0.0385849531347393	0.940922039088658
ENSMUSG00000002393	ENSMUSG00000002393	Nr2f6	0.120224204171421	0.415010186877345
ENSMUSG00000002395	ENSMUSG00000002395	Use1	0.158531419067614	0.163525177580899
ENSMUSG00000002396	ENSMUSG00000002396	Ocel1	-0.271676350784894	0.0801426939552382
ENSMUSG00000002409	ENSMUSG00000002409	Dyrk1b	-0.563050858738903	0.000907731817855704
ENSMUSG00000002413	ENSMUSG00000002413	Braf	0.139180240155632	0.221752650509679
ENSMUSG00000002416	ENSMUSG00000002416	Ndufb2	-0.0326966733798663	0.857500395441952
ENSMUSG00000002428	ENSMUSG00000002428	Hltf	0.202089026766466	0.0534324606384729
ENSMUSG00000002455	ENSMUSG00000002455	Prpf6	-0.0822914531541865	0.337162653998618
ENSMUSG00000002458	ENSMUSG00000002458	Rgs19	0.110835761899813	0.406573335939088
ENSMUSG00000002459	ENSMUSG00000002459	Rgs20	0.130161574870169	0.533040235027619
ENSMUSG00000002475	ENSMUSG00000002475	Abhd3	-0.856688648735519	0.0487623747939216
ENSMUSG00000002477	ENSMUSG00000002477	Snrpd1	0.0027623897731119	0.98577186996014
ENSMUSG00000002486	ENSMUSG00000002486	Tchp	-0.0853882679251532	0.600021646170344
ENSMUSG00000002489	ENSMUSG00000002489	Tiam1	-0.253568324772666	0.108661649646559
ENSMUSG00000002496	ENSMUSG00000002496	Tsc2	-0.119792471592573	0.255355711020824
ENSMUSG00000002500	ENSMUSG00000002500	Rpl3l	-0.957638849037139	0.13610126881153
ENSMUSG00000002504	ENSMUSG00000002504	Slc9a3r2	-0.0310154149204255	0.847803603073465
ENSMUSG00000002524	ENSMUSG00000002524	Puf60	-0.023602035756343	0.823269177326365
ENSMUSG00000002546	ENSMUSG00000002546	Golga2	-0.516376834505177	0.00101299169255825
ENSMUSG00000002550	ENSMUSG00000002550	Uck1	0.00141822789448273	0.994814415632162
ENSMUSG00000002565	ENSMUSG00000002565	Scin	-0.252381615268999	0.545664524661126
ENSMUSG00000002578	ENSMUSG00000002578	Ikzf4	0.76250266861997	0.0072014607041224
ENSMUSG00000002580	ENSMUSG00000002580	Mien1	-0.426087667568546	0.0212729585605084
ENSMUSG00000002588	ENSMUSG00000002588	Pon1	0	1
ENSMUSG00000002602	ENSMUSG00000002602	Axl	0.132229324312482	0.23827404651199
ENSMUSG00000002603	ENSMUSG00000002603	Tgfb1	0.0955882619859594	0.478622789738926
ENSMUSG00000002608	ENSMUSG00000002608	Ccdc97	0.236178737168982	0.0283000993288506
ENSMUSG00000002617	ENSMUSG00000002617	Zfp40	-0.0569630845502129	0.681012268527055
ENSMUSG00000002625	ENSMUSG00000002625	Akap8l	0.0776372113526767	0.47317285333592
ENSMUSG00000002633	ENSMUSG00000002633	Shh	-1.55227571856364	4.87151837224563e-06
ENSMUSG00000002635	ENSMUSG00000002635	Pdcd2l	-0.0709868157808225	0.596690440009336
ENSMUSG00000002658	ENSMUSG00000002658	Gtf2f1	-0.0536433693748475	0.624896315130852
ENSMUSG00000002660	ENSMUSG00000002660	Clpp	0.0286239053547212	0.812461054095756
ENSMUSG00000002661	ENSMUSG00000002661	Alkbh7	-0.327331547965541	0.0738252734297967
ENSMUSG00000002664	ENSMUSG00000002664	Pspn	0	1
ENSMUSG00000002668	ENSMUSG00000002668	Dennd1c	-0.000901311134995586	0.997839622559502
ENSMUSG00000002679	ENSMUSG00000002679	Med6	-0.245434474971461	0.0757721991099155
ENSMUSG00000002688	ENSMUSG00000002688	Prkd1	-0.00238564381362086	0.992112768131458
ENSMUSG00000002699	ENSMUSG00000002699	Lcp2	-0.241521914390884	0.0726754944334632
ENSMUSG00000002718	ENSMUSG00000002718	Cse1l	0.145169679677797	0.136382707294769
ENSMUSG00000002728	ENSMUSG00000002728	Naa20	0.348561166865643	0.00634771276200105
ENSMUSG00000002731	ENSMUSG00000002731	Prkra	0.0439566394403774	0.670712432359358
ENSMUSG00000002732	ENSMUSG00000002732	Fkbp7	-0.275530105410727	0.0502160634475583
ENSMUSG00000002733	ENSMUSG00000002733	Plekha3	0.168766529865649	0.152378968297608
ENSMUSG00000002741	ENSMUSG00000002741	Ykt6	-0.318727825945356	0.00983926498521616
ENSMUSG00000002748	ENSMUSG00000002748	Baz1b	0.00401967344732618	0.972189725863683
ENSMUSG00000002763	ENSMUSG00000002763	Pex6	0.235885448340253	0.0302959958471134
ENSMUSG00000002767	ENSMUSG00000002767	Mrpl2	0.159145300263069	0.200211618248256
ENSMUSG00000002768	ENSMUSG00000002768	Mea1	-0.188188325017436	0.0659714798593715
ENSMUSG00000002769	ENSMUSG00000002769	Gnmt	-0.686455734917409	0.0187463367446013
ENSMUSG00000002771	ENSMUSG00000002771	Grin2d	-0.239956038175475	0.247992360114022
ENSMUSG00000002778	ENSMUSG00000002778	Kdelr1	-0.0136458216514078	0.907123301479167
ENSMUSG00000002781	ENSMUSG00000002781	Tmem143	0.294999916630928	0.0356293539962447
ENSMUSG00000002791	ENSMUSG00000002791	Pdxk-ps	0	1
ENSMUSG00000002797	ENSMUSG00000002797	Ggct	-3.29513769932229	4.13330822572408e-06
ENSMUSG00000002799	ENSMUSG00000002799	Jag2	-0.0341274378234736	0.788101321108333
ENSMUSG00000002803	ENSMUSG00000002803	Btbd6	0.0271791295001898	0.828833488748463
ENSMUSG00000002804	ENSMUSG00000002804	Nudt14	-0.122612570749128	0.309188858858548
ENSMUSG00000002808	ENSMUSG00000002808	Epdr1	0.219368128749676	0.146857792537553
ENSMUSG00000002812	ENSMUSG00000002812	Flii	0.0882885370796506	0.403034088390525
ENSMUSG00000002814	ENSMUSG00000002814	Top3a	0.19305883973228	0.11883818208829
ENSMUSG00000002820	ENSMUSG00000002820	Atg4d	-0.352873022797763	0.00824685514806513
ENSMUSG00000002825	ENSMUSG00000002825	Qtrt1	0.328473992421423	0.0266501558517018
ENSMUSG00000002831	ENSMUSG00000002831	Plin4	-0.0935106363269633	0.943307875107848
ENSMUSG00000002833	ENSMUSG00000002833	Hdgfl2	0.0774275697545151	0.450264609133052
ENSMUSG00000002835	ENSMUSG00000002835	Chaf1a	0.00842698267955523	0.950012838560272
ENSMUSG00000002844	ENSMUSG00000002844	Adprh	0.173410026865805	0.110377973033355
ENSMUSG00000002845	ENSMUSG00000002845	Tmem39a	-0.110769249280231	0.215861931125405
ENSMUSG00000002846	ENSMUSG00000002846	Timmdc1	-0.143167888493243	0.317369716637002
ENSMUSG00000002847	ENSMUSG00000002847	Pla1a	0.950323471012153	0.193076238604193
ENSMUSG00000002870	ENSMUSG00000002870	Mcm2	0.131925755898776	0.138858749559176
ENSMUSG00000002871	ENSMUSG00000002871	Tpra1	-0.586547852272003	0.000225115871427025
ENSMUSG00000002881	ENSMUSG00000002881	Nab1	0.428819457450029	0.00394388364981346
ENSMUSG00000002885	ENSMUSG00000002885	Adgre5	-0.023255450671642	0.837595246622959
ENSMUSG00000002897	ENSMUSG00000002897	Il17ra	0.121057561879297	0.223524683636018
ENSMUSG00000002900	ENSMUSG00000002900	Lamb1	-0.0267256402803425	0.869297358164099
ENSMUSG00000002908	ENSMUSG00000002908	Kcnn1	-0.033672273690182	0.90999508475197
ENSMUSG00000002910	ENSMUSG00000002910	Arrdc2	-0.89024242453581	0.000166476922160086
ENSMUSG00000002930	ENSMUSG00000002930	Ppp1r17	0	1
ENSMUSG00000002944	ENSMUSG00000002944	Cd36	-0.279676918388157	0.284555790216389
ENSMUSG00000002948	ENSMUSG00000002948	Map2k7	0.0845353361908208	0.34257202349995
ENSMUSG00000002949	ENSMUSG00000002949	Timm44	0.0860219763182139	0.319704159154985
ENSMUSG00000002957	ENSMUSG00000002957	Ap2a2	0.173375722485227	0.06878382266922
ENSMUSG00000002963	ENSMUSG00000002963	Pnkp	0.0649403963546816	0.676024948963224
ENSMUSG00000002968	ENSMUSG00000002968	Med25	-0.06595609817949	0.490036024312098
ENSMUSG00000002980	ENSMUSG00000002980	Bcam	-0.310658593342503	0.0249110913526459
ENSMUSG00000002981	ENSMUSG00000002981	Clptm1	-0.0211834506178914	0.838222070610458
ENSMUSG00000002983	ENSMUSG00000002983	Relb	0.0386867693991235	0.836529392573612
ENSMUSG00000002984	ENSMUSG00000002984	Tomm40	0.335595711615052	0.00512583011818801
ENSMUSG00000002985	ENSMUSG00000002985	Apoe	0.680383637594301	0.000479304163253913
ENSMUSG00000002992	ENSMUSG00000002992	Apoc2	0	1
ENSMUSG00000002996	ENSMUSG00000002996	Hbp1	-0.513698410997279	0.000551598048790149
ENSMUSG00000002997	ENSMUSG00000002997	Prkar2b	0.0702480118528825	0.875191243824318
ENSMUSG00000003031	ENSMUSG00000003031	Cdkn1b	-6.40506663357674e-05	0.999732556596909
ENSMUSG00000003032	ENSMUSG00000003032	Klf4	-1.60363806240125	3.25502860406268e-06
ENSMUSG00000003033	ENSMUSG00000003033	Ap1m1	0.178505003667138	0.0544106449746375
ENSMUSG00000003037	ENSMUSG00000003037	Rab8a	-0.200458245005885	0.0508123706456372
ENSMUSG00000003038	ENSMUSG00000003038	Hmgn2	-0.0550676617482535	0.825614015828809
ENSMUSG00000003039	ENSMUSG00000003039	Fam32a	-0.104177990075252	0.247854120014059
ENSMUSG00000003051	ENSMUSG00000003051	Elf3	2.91216727138396	1.31678132569148e-06
ENSMUSG00000003053	ENSMUSG00000003053	Cyp2c29	0	1
ENSMUSG00000003062	ENSMUSG00000003062	Stard3nl	0.125728772165751	0.332611247127406
ENSMUSG00000003068	ENSMUSG00000003068	Stk11	-0.102279035270035	0.341186671688529
ENSMUSG00000003070	ENSMUSG00000003070	Efna2	-0.0802203050621313	0.707405869667986
ENSMUSG00000003072	ENSMUSG00000003072	Atp5d	-0.208434948198426	0.0862652977122361
ENSMUSG00000003099	ENSMUSG00000003099	Ppp5c	0.0922243459677342	0.329996388997164
ENSMUSG00000003119	ENSMUSG00000003119	Cdk12	0.272980833588274	0.0864184474870659
ENSMUSG00000003123	ENSMUSG00000003123	Lipe	-0.927572719777919	0.2002237605281
ENSMUSG00000003131	ENSMUSG00000003131	Pafah1b2	0.0695242377343163	0.430118290840592
ENSMUSG00000003134	ENSMUSG00000003134	Tbc1d8	0.372221024607732	0.0151711483783987
ENSMUSG00000003135	ENSMUSG00000003135	Cnot11	0.12821598960604	0.179950075423077
ENSMUSG00000003153	ENSMUSG00000003153	Slc2a3	-2.4548985857192	0.000126088643022725
ENSMUSG00000003154	ENSMUSG00000003154	Foxj2	0.13803313540498	0.257370403706417
ENSMUSG00000003161	ENSMUSG00000003161	Sri	0.108828853294978	0.30761306944244
ENSMUSG00000003166	ENSMUSG00000003166	Dgcr2	0.134415229807272	0.124589349202389
ENSMUSG00000003184	ENSMUSG00000003184	Irf3	0.0881397466385346	0.475442143913421
ENSMUSG00000003190	ENSMUSG00000003190	Bcl2l12	-0.0347361116567985	0.834797929155661
ENSMUSG00000003198	ENSMUSG00000003198	Zfp959	0.0168117650457733	0.935560001577863
ENSMUSG00000003199	ENSMUSG00000003199	Mpnd	0.0234056390662118	0.869042402128953
ENSMUSG00000003200	ENSMUSG00000003200	Sh3gl1	-0.457576847501889	0.000533309232791474
ENSMUSG00000003206	ENSMUSG00000003206	Ebi3	-0.114348615795583	0.626785307762811
ENSMUSG00000003208	ENSMUSG00000003208	Ccdc94	-0.204321930401885	0.139920271374385
ENSMUSG00000003226	ENSMUSG00000003226	Ranbp2	0.236709310153885	0.0516715299292342
ENSMUSG00000003227	ENSMUSG00000003227	Edar	-0.871874713126254	0.000846218044596075
ENSMUSG00000003228	ENSMUSG00000003228	Grk5	-0.0873596238716445	0.592153702752417
ENSMUSG00000003233	ENSMUSG00000003233	Dvl3	0.121389531597536	0.382081907625806
ENSMUSG00000003234	ENSMUSG00000003234	Abcf3	0.0463674441046679	0.691305892035044
ENSMUSG00000003235	ENSMUSG00000003235	Eif2b5	-0.0247637451672628	0.844651224548465
ENSMUSG00000003269	ENSMUSG00000003269	Cyth2	-0.137419764114079	0.164649670957704
ENSMUSG00000003271	ENSMUSG00000003271	Sult2b1	-2.40695205862617	7.10905297833908e-05
ENSMUSG00000003273	ENSMUSG00000003273	Car11	-0.0493266488953518	0.872616228676894
ENSMUSG00000003279	ENSMUSG00000003279	Dlgap1	-0.106011230549391	0.879034303449201
ENSMUSG00000003282	ENSMUSG00000003282	Plag1	-0.018346661202465	0.950666148941283
ENSMUSG00000003283	ENSMUSG00000003283	Hck	-0.66510067848835	0.00110314214230768
ENSMUSG00000003299	ENSMUSG00000003299	Mrpl4	-0.00131324561122771	0.992858649246682
ENSMUSG00000003308	ENSMUSG00000003308	Keap1	0.155259410358863	0.142663416242213
ENSMUSG00000003309	ENSMUSG00000003309	Ap1m2	-0.411969794613372	0.0188055298672157
ENSMUSG00000003316	ENSMUSG00000003316	Glg1	0.088691913476044	0.413601205940976
ENSMUSG00000003341	ENSMUSG00000003341	Atp8b3	0	1
ENSMUSG00000003344	ENSMUSG00000003344	Btbd2	0.0128856980980777	0.922597381811898
ENSMUSG00000003345	ENSMUSG00000003345	Csnk1g2	0.0413070015107903	0.731180714694315
ENSMUSG00000003346	ENSMUSG00000003346	Abhd17a	-0.203628086992786	0.110640536148494
ENSMUSG00000003348	ENSMUSG00000003348	Mob3a	0.184692502292811	0.132530207650077
ENSMUSG00000003352	ENSMUSG00000003352	Cacnb3	-0.48592453619971	0.00367581755007989
ENSMUSG00000003354	ENSMUSG00000003354	Ccdc65	-3.6265280640339	4.09347056581173e-06
ENSMUSG00000003355	ENSMUSG00000003355	Fkbp11	-0.348289241444268	0.0240313866920445
ENSMUSG00000003360	ENSMUSG00000003360	Ddx23	0.0593171260514882	0.586899551915442
ENSMUSG00000003363	ENSMUSG00000003363	Pld3	-0.946270339849559	5.2557566774429e-05
ENSMUSG00000003378	ENSMUSG00000003378	Grik5	-0.155985105485462	0.300094863089733
ENSMUSG00000003379	ENSMUSG00000003379	Cd79a	0	1
ENSMUSG00000003380	ENSMUSG00000003380	Rabac1	-0.133377853211461	0.36022580039385
ENSMUSG00000003382	ENSMUSG00000003382	Etv3	-0.50320555321136	0.00187130739622913
